"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01069","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","51211","77","0","2014","4","N",62,0,0,0,0,0,0,0,"N",1.77,0,0,0,0,0,0,0,"N",41,195.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","51211","77","0","2014","4","N",2,0,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","51211","77","0","2014","4","N",4,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01095","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","51211","77","0","2014","4","",8,27,46,48,712033,201126,5213,1358,"",0.43,0.10,0.17,0.18,0.11,0.48,0.24,0.70,"N",-2,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","51211","77","0","2014","4","N",4,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","51211","77","0","2014","4","",12,47,46,44,823544,52212,639,1387,"",1.21,0.37,0.36,0.35,0.24,0.25,0.07,0.65,"",1,9.1,-5,-9.6,-5,-9.8,-7,-13.7,67564,8.9,33630,181.0,335,110.2,254,22.4
"01999","5","51211","77","0","2014","4","",40,112,125,117,2920394,1378554,59590,1904,"",1.80,1.49,1.71,1.57,1.13,6.45,4.79,0.71,"",6,17.6,35,45.5,23,22.5,48,69.6,2559187,708.5,1313137,2007.3,58211,4221.2,1568,466.7
"02000","5","51211","57","0","2014","4","",19,50,46,51,439565,340579,11103,690,"",0.43,0.10,0.09,0.10,0.03,0.09,0.06,0.30,"",5,35.7,14,38.9,-2,-4.2,15,41.7,-107965,-19.7,75341,28.4,1455,15.1,-363,-34.5
"02020","5","51211","77","0","2014","4","",8,26,34,33,324781,230145,7420,806,"",0.49,0.11,0.14,0.14,0.04,0.13,0.08,0.34,"N",2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02100","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",3.25,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02110","5","51211","77","0","2014","4","N",2,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02122","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02150","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02261","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02999","5","51211","77","0","2014","4","N",5,0,0,0,0,0,0,0,"N",3.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04000","5","51211","57","0","2014","4","",166,389,601,419,4735494,566186,8730,776,"",0.57,0.09,0.14,0.10,0.04,0.09,0.03,0.39,"",17,11.4,102,35.5,-49,-7.5,76,22.2,783450,19.8,79275,16.3,860,10.9,63,8.8
"04005","5","51211","77","0","2014","4","N",6,0,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04007","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04013","5","51211","77","0","2014","4","",111,326,440,359,3693840,480532,7527,758,"",0.60,0.11,0.15,0.13,0.05,0.10,0.04,0.36,"",-1,-0.9,99,43.6,-38,-7.9,80,28.7,674972,22.4,64271,15.4,665,9.7,50,7.1
"04015","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04019","5","51211","77","0","2014","4","N",18,0,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04025","5","51211","77","0","2014","4","N",4,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04999","5","51211","77","0","2014","4","N",25,0,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,0,"N",16,177.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05000","5","51211","57","0","2014","4","",60,198,210,208,2820546,377213,13057,1057,"",0.35,0.11,0.11,0.11,0.07,0.09,0.05,0.60,"",5,9.1,-53,-21.1,-3,-1.4,-16,-7.1,-150137,-5.1,58871,18.5,4432,51.4,61,6.1
"05007","5","51211","77","0","2014","4","",5,6,5,7,93471,40392,576,1198,"",0.45,0.04,0.03,0.04,0.02,0.08,0.02,0.55,"",1,25.0,1,20.0,-2,-28.6,-2,-22.2,-13704,-12.8,10019,33.0,122,26.9,20,1.7
"05027","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05029","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05031","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05051","5","51211","77","0","2014","4","N",3,0,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05069","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05091","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05115","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05119","5","51211","77","0","2014","4","N",22,0,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,0,"N",2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05131","5","51211","77","0","2014","4","N",2,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05143","5","51211","77","0","2014","4","N",4,0,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05999","5","51211","77","0","2014","4","",18,22,40,22,388802,88239,3425,1068,"",1.18,0.47,0.84,0.47,0.28,0.43,0.20,0.47,"",3,20.0,-60,-73.2,0,0.0,-2,-8.3,-195941,-33.5,-17001,-16.2,-1134,-24.9,144,15.6
"06000","5","51211","57","0","2014","4","",6223,114215,111743,111252,3824672015,236479255,13944532,2617,"",2.29,4.47,4.36,4.42,4.40,6.04,3.77,1.00,"",796,14.7,3480,3.1,-1401,-1.2,-450,-0.4,236022893,6.6,37844500,19.1,2082145,17.6,149,6.0
"06001","5","51211","77","0","2014","4","",70,1304,1317,1322,96193339,604713,31466,5630,"",0.62,1.16,1.16,1.19,2.30,0.38,0.21,1.97,"",0,0.0,-129,-9.0,-149,-10.2,-135,-9.3,3156080,3.4,234126,63.2,13355,73.7,701,14.2
"06007","5","51211","77","0","2014","4","N",2,0,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06013","5","51211","77","0","2014","4","",18,29,29,24,466349,49017,2439,1312,"",0.31,0.05,0.05,0.04,0.02,0.06,0.03,0.50,"",6,50.0,16,123.1,15,107.1,7,41.2,72412,18.4,5067,11.5,418,20.7,-754,-36.5
"06017","5","51211","77","0","2014","4","N",4,0,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06019","5","51211","77","0","2014","4","",6,23,25,20,218356,12457,440,741,"",0.10,0.04,0.04,0.04,0.02,0.01,0.00,0.42,"",1,20.0,6,35.3,7,38.9,3,17.6,45364,26.2,-2594,-17.2,-101,-18.7,-27,-3.5
"06023","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06027","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06029","5","51211","77","0","2014","4","N",2,0,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06033","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","51211","77","0","2014","4","",5123,107000,104429,104024,3538711493,230210024,13641882,2589,"",5.90,16.03,15.52,15.66,15.59,21.72,13.87,0.99,"",683,15.4,3195,3.1,-1656,-1.6,-602,-0.6,228461348,6.9,38183992,19.9,2108482,18.3,160,6.6
"06039","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06041","5","51211","77","0","2014","4","",53,223,219,221,6337582,222545,12779,2206,"",2.25,1.26,1.23,1.26,0.99,0.88,0.56,0.79,"",5,10.4,-19,-7.9,-22,-9.1,-16,-6.8,-3206623,-33.6,-50571,-18.5,-1832,-12.5,-853,-27.9
"06045","5","51211","77","0","2014","4","N",5,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06051","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06053","5","51211","77","0","2014","4","",15,32,31,29,3193041,50851,2423,8009,"",0.59,0.11,0.11,0.12,0.47,0.12,0.06,4.31,"",1,7.1,0,0.0,1,3.3,1,3.6,430712,15.6,30318,147.7,1291,114.0,926,13.1
"06055","5","51211","77","0","2014","4","N",2,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06057","5","51211","77","0","2014","4","N",2,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06059","5","51211","77","0","2014","4","",151,678,686,680,16164168,545310,21019,1825,"",0.71,0.29,0.29,0.29,0.21,0.15,0.06,0.72,"",22,17.1,-4,-0.6,-9,-1.3,-48,-6.6,1488814,10.1,-492163,-47.4,-24772,-54.1,216,13.4
"06061","5","51211","77","0","2014","4","",8,15,15,18,377057,25999,1415,1813,"",0.36,0.07,0.06,0.08,0.06,0.08,0.04,0.81,"",0,0.0,1,7.1,0,0.0,1,5.9,-95145,-20.1,11999,85.7,939,197.3,-556,-23.5
"06065","5","51211","77","0","2014","4","",24,43,45,42,1811422,51691,2513,3216,"",0.23,0.04,0.04,0.04,0.08,0.03,0.02,1.84,"",-7,-22.6,-58,-57.4,-57,-55.9,-58,-58.0,-98811,-5.2,-119814,-69.9,-6661,-72.6,1761,121.0
"06067","5","51211","77","0","2014","4","",19,99,93,110,1440222,65214,2545,1101,"",0.18,0.10,0.09,0.11,0.05,0.06,0.02,0.46,"",2,11.8,-23,-18.9,-25,-21.2,-20,-15.4,-196135,-12.0,-32017,-32.9,-1323,-34.2,80,7.8
"06071","5","51211","77","0","2014","4","",18,114,105,102,2031416,99560,4764,1460,"",0.18,0.11,0.10,0.09,0.08,0.06,0.03,0.79,"N",5,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06073","5","51211","77","0","2014","4","N",119,0,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,0,"N",12,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06075","5","51211","77","0","2014","4","",130,967,956,968,27792085,674134,33179,2218,"",1.15,0.93,0.92,0.94,0.51,0.43,0.23,0.55,"",9,7.4,-130,-11.9,-132,-12.1,-104,-9.7,-6119378,-18.0,-1060833,-61.1,-63431,-65.7,-185,-7.7
"06077","5","51211","77","0","2014","4","N",2,0,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","51211","77","0","2014","4","",9,31,30,28,435317,35192,1589,1129,"",0.47,0.17,0.17,0.16,0.10,0.13,0.06,0.62,"",-1,-10.0,5,19.2,3,11.1,-3,-9.7,46788,12.0,-3689,-9.5,-287,-15.3,62,5.8
"06081","5","51211","77","0","2014","4","",28,1080,1099,1095,49509589,614695,35628,3490,"",0.55,1.80,1.81,1.82,1.33,0.66,0.41,0.74,"N",2,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06083","5","51211","77","0","2014","4","N",28,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",-3,-9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","51211","77","0","2014","4","",40,634,634,620,16335318,460259,27519,1997,"",0.31,0.40,0.40,0.40,0.17,0.21,0.13,0.43,"N",1,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06087","5","51211","77","0","2014","4","",7,24,22,22,361158,43736,1989,1226,"",0.39,0.15,0.14,0.15,0.09,0.19,0.10,0.61,"",0,0.0,2,9.1,-4,-15.4,-2,-8.3,14985,4.3,-437,-1.0,-309,-13.4,116,10.5
"06089","5","51211","77","0","2014","4","N",3,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06095","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06097","5","51211","77","0","2014","4","",11,22,21,22,665644,18388,940,2363,"",0.30,0.07,0.07,0.07,0.08,0.04,0.02,1.14,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06099","5","51211","77","0","2014","4","N",3,0,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06101","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06107","5","51211","77","0","2014","4","N",3,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06109","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06111","5","51211","77","0","2014","4","",99,253,250,262,6511698,266163,12428,1964,"",2.03,0.50,0.49,0.53,0.45,0.33,0.17,0.88,"",3,3.1,128,102.4,111,79.9,135,106.3,2004911,44.5,-3976,-1.5,1104,9.7,-696,-26.2
"06113","5","51211","77","0","2014","4","N",3,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06999","5","51211","77","0","2014","4","",208,865,965,859,34488228,1635737,68035,2960,"",2.42,1.42,1.58,1.43,1.25,0.94,0.42,0.85,"",52,33.3,345,66.3,434,81.7,318,58.8,7179129,26.3,931748,132.4,31919,88.4,-999,-25.2
"08000","5","51211","57","0","2014","4","",363,1217,1275,1194,17247885,2576822,70689,1080,"",1.03,0.31,0.33,0.31,0.15,0.23,0.14,0.47,"",86,31.0,16,1.3,-115,-8.3,-83,-6.5,-2408100,-12.3,-1069541,-29.3,-20375,-22.4,-93,-7.9
"08001","5","51211","77","0","2014","4","N",4,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08005","5","51211","77","0","2014","4","",30,180,173,162,3634064,299218,21336,1628,"",0.77,0.36,0.35,0.33,0.21,0.23,0.34,0.61,"",6,25.0,6,3.4,11,6.8,4,2.5,357640,10.9,124812,71.6,10540,97.6,97,6.3
"08013","5","51211","77","0","2014","4","",35,129,120,127,2872685,267718,5114,1763,"",1.30,0.47,0.44,0.47,0.31,0.42,0.18,0.67,"",5,16.7,27,26.5,23,23.7,27,27.0,1125951,64.5,142895,114.5,1600,45.5,415,30.8
"08014","5","51211","77","0","2014","4","N",2,0,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08021","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",3.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08029","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08031","5","51211","77","0","2014","4","",133,294,289,276,5790700,644452,18908,1556,"",2.40,0.39,0.39,0.37,0.22,0.32,0.19,0.57,"",59,79.7,15,5.4,-7,-2.4,-53,-16.1,128900,2.3,-18336,-2.8,124,0.7,111,7.7
"08035","5","51211","77","0","2014","4","",14,26,27,33,422840,38010,1080,1135,"",0.68,0.15,0.16,0.19,0.07,0.07,0.05,0.42,"",4,40.0,7,36.8,7,35.0,7,26.9,37227,9.7,20710,119.7,847,363.5,-234,-17.1
"08037","5","51211","77","0","2014","4","N",7,0,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08041","5","51211","77","0","2014","4","",23,43,42,43,520956,83280,1495,939,"",0.68,0.11,0.10,0.11,0.05,0.08,0.03,0.47,"",-2,-8.0,5,13.2,3,7.7,7,19.4,89301,20.7,35878,75.7,892,147.9,57,6.5
"08045","5","51211","77","0","2014","4","N",2,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08047","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",3.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08049","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08051","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08059","5","51211","77","0","2014","4","",32,54,39,40,585543,55446,966,1016,"",0.90,0.15,0.11,0.11,0.06,0.06,0.02,0.45,"",4,14.3,13,31.7,-3,-7.1,-5,-11.1,-207786,-26.2,-206059,-78.8,-4337,-81.8,-414,-29.0
"08067","5","51211","77","0","2014","4","N",3,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08069","5","51211","77","0","2014","4","",11,17,17,15,185205,31616,813,872,"",0.52,0.07,0.07,0.07,0.03,0.05,0.03,0.42,"",0,0.0,0,0.0,0,0.0,-2,-11.8,-4703,-2.5,-7460,-19.1,140,20.8,13,1.5
"08077","5","51211","77","0","2014","4","",3,6,6,6,48002,1430,30,615,"",0.33,0.06,0.06,0.06,0.02,0.01,0.00,0.34,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08097","5","51211","77","0","2014","4","N",7,0,0,0,0,0,0,0,"N",2.05,0,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08101","5","51211","77","0","2014","4","N",3,0,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08105","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",1.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08107","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08109","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",3.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08111","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",7.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08113","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08117","5","51211","77","0","2014","4","N",1,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08123","5","51211","77","0","2014","4","N",5,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08999","5","51211","77","0","2014","4","",38,124,313,151,1182716,397639,5393,464,"",5.71,3.91,9.63,4.67,0.80,2.56,0.55,0.13,"",12,46.2,-115,-48.1,-31,-9.0,-79,-34.3,-3341073,-73.9,-915570,-69.7,-27075,-83.4,-820,-63.9
"09000","5","51211","57","0","2014","4","",314,2941,3251,2995,85868352,4396632,176405,2157,"",1.41,1.11,1.22,1.14,0.90,0.65,0.34,0.78,"",65,26.1,209,7.7,283,9.5,192,6.8,3820879,4.7,-1046663,-19.2,-53063,-23.1,-70,-3.1
"09001","5","51211","77","0","2014","4","",126,2192,2165,2147,70954624,2242573,99326,2518,"",1.89,3.26,3.19,3.21,2.22,1.20,0.72,0.69,"",29,29.9,57,2.7,-4,-0.2,-16,-0.7,-1507986,-2.1,-1445179,-39.2,-63933,-39.2,-68,-2.6
